,CA_Te_JHxJR_PJ41_1,CA_Te_JHxJR_PJ41_10,CA_Te_JHxJR_PJ41_11,CA_Te_JHxJR_PJ41_12,CA_Te_JHxJR_PJ41_13,CA_Te_JHxJR_PJ41_14,CA_Te_JHxJR_PJ41_15,CA_Te_JHxJR_PJ41_16,CA_Te_JHxJR_PJ41_17,CA_Te_JHxJR_PJ41_18,CA_Te_JHxJR_PJ41_19,CA_Te_JHxJR_PJ41_2,CA_Te_JHxJR_PJ41_20,CA_Te_JHxJR_PJ41_21,CA_Te_JHxJR_PJ41_22,CA_Te_JHxJR_PJ41_23,CA_Te_JHxJR_PJ41_24,CA_Te_JHxJR_PJ41_3,CA_Te_JHxJR_PJ41_4,CA_Te_JHxJR_PJ41_5,CA_Te_JHxJR_PJ41_6,CA_Te_JHxJR_PJ41_7,CA_Te_JHxJR_PJ41_8,CA_Te_JHxJR_PJ41_9,CA_Te_JHxJR_PJ42_1,CA_Te_JHxJR_PJ42_10,CA_Te_JHxJR_PJ42_11,CA_Te_JHxJR_PJ42_12,CA_Te_JHxJR_PJ42_13,CA_Te_JHxJR_PJ42_14,CA_Te_JHxJR_PJ42_15,CA_Te_JHxJR_PJ42_16,CA_Te_JHxJR_PJ42_17,CA_Te_JHxJR_PJ42_18,CA_Te_JHxJR_PJ42_19,CA_Te_JHxJR_PJ42_2,CA_Te_JHxJR_PJ42_20,CA_Te_JHxJR_PJ42_21,CA_Te_JHxJR_PJ42_22,CA_Te_JHxJR_PJ42_23,CA_Te_JHxJR_PJ42_24,CA_Te_JHxJR_PJ42_3,CA_Te_JHxJR_PJ42_4,CA_Te_JHxJR_PJ42_5,CA_Te_JHxJR_PJ42_6,CA_Te_JHxJR_PJ42_7,CA_Te_JHxJR_PJ42_8,CA_Te_JHxJR_PJ42_9
CA_Te_JHxJR_PJ42_17,1.02085060684849,0.857233897463204,0.653125826723177,1.0583986641118,1.09687918467987,1.09687918467987,1.05790459292536,0.92676203174145,0.820179911386343,3.87120101090789,2.1194628955166,0.653125826723177,0.692346539876458,0.874779557368839,0.895879734614027,1.07800902068844,1.03798766685167,1.09240102866883,1.1575038064963,0.8754687373539,3.23694534817614,2.54379816761619,1.07800902068844,0.934360255182092,0.780158557549575,NA,1.54733611070445,1.22204232763387,0.713558177820073,0.947173029001578,0.952544077267529,0.826678573184468,0,NA,NA,0.631045378830292,0.937323564516911,0.915490091190668,0.780158557549575,0.92676203174145,0.839050075377767,0.8754687373539,0.713558177820073,0.839050075377767,2.26176309847379,1.81217046648818,0.8754687373539,0.752038698388137
CA_Te_JHxJR_PJ42_18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA_Te_JHxJR_PJ42_19,2.1783544133448,3.31402068808977,3.27696670201291,1.64791843300216,1.90954250488444,2.19722457733622,1.92772632696988,1.62750743574204,2.58381952145296,1.1575038064963,1.66752878957881,1.66752878957881,NA,2.63841916743546,NA,2.1783544133448,1.44518587894808,2.6553699432733,1.90954250488444,3.23694534817614,1.09861228866811,1.42403468910274,2.58381952145296,1.90954250488444,1.44518587894808,NA,2.52251836040679,3.29583686600433,2.8518912373281,2.0045933769409,2.62087350752982,1.22204232763387,NA,NA,0,2.52251836040679,3.88658684024127,3.27696670201291,1.73286795139986,2.54379816761619,1.68639895357023,2.13833305950803,2.15874405676816,2.19722457733622,0.88557009101266,0.772449695648265,1.36514317127455,2.60268968544438
CA_Te_JHxJR_PJ42_2,0.393434996068781,0.631159677607793,0.711888727187316,0.825809763235198,1.07559937747047,0.612975855522356,0.66890000559064,0.80539876597507,1.18189235643305,1.90401105464318,1.94403240847995,0.557738047360057,1.18189235643305,0.853499750159441,0.538127690783417,0.3635820329191,0.671867373350547,0.629288469180394,0.689936896658484,0.905482224532052,2.11705325229863,2.11705325229863,1.58735746454122,0.913080447972694,0.517716693523289,NA,0.93826963859293,0.689936896658484,0.538127690783417,0.37382463949214,0.708120718743921,0.854188930144502,0.631045378830292,NA,2.52251836040679,0,0.916043757307513,0.798900104176945,0.80539876597507,0.671867373350547,0.507615339864529,0.517716693523289,0.574495334954292,0.730758891178739,2.75130891503038,1.92442205190331,0.80539876597507,0.29789480888246
CA_Te_JHxJR_PJ42_20,1.22865934663459,1.01439890443054,1.38281002646184,1.45021104687483,1.24752951062601,0.708533009893322,1.1967204612245,1.34278867262508,0.923277697083404,2.72908303374497,3.1745694956899,0.823194238526421,0.776674222891528,1.61973122923829,0.903667340506763,1.03450333219363,0.99448197835686,1.1666783758304,1.05337349618505,0.608819497544875,3.88658684024127,2.50029247912138,1.38281002646184,0.628490302219786,1.18863799279782,NA,1.60919093786746,1.94067669118595,0.852374046119213,1.07551759743342,1.4198640125387,1.05510660017329,0.937323564516911,NA,3.88658684024127,0.916043757307513,0,2.25827876381574,1.42980004961471,0.883256343246636,1.11399811800149,0.831963048859085,0.903667340506763,0.795544386882952,NA,NA,1.26274596495154,1.11399811800149
CA_Te_JHxJR_PJ42_21,0.906721280858004,0.769421879790088,0.815749502652278,1.09842001794857,1.57221860977448,0.879071429214535,0.943775266934865,1.2721650351294,1.11803037452521,1.83178082306482,0.860201265223111,1.00680473941499,1.24319351747922,0.571856160078777,0.635796496000458,0.732367893713227,1.2721650351294,0.931751687043448,0.97438160901886,1.71399778740844,2.36067597013875,1.66752878957881,0.906721280858004,1.02567490340641,0.820179911386343,NA,1.40503590774726,0.637909372397647,1.22358316090258,0.840590908646471,0.852803488729139,1.60863727175061,0.915490091190668,NA,3.27696670201291,0.798900104176945,2.25827876381574,0,0.866699927021236,1.2721650351294,0.925591444849428,1.02085060684849,0.712757537136586,0.879071429214535,1.71399778740844,1.29257603238953,1.20317216364245,0.925591444849428
CA_Te_JHxJR_PJ42_22,0.820179911386343,1.00383737165508,0.445486461944932,1.18356180706581,0.711216703867882,0.839050075377767,0.616071840646316,1.16315080980568,1.83178082306482,1.79175946922805,1.42631571495666,0.966783385578219,1.07800902068844,1.02138303156071,0.847089570444596,1.07800902068844,1.03798766685167,0.724676248543514,1.44518587894808,1.56861591791385,1.44518587894808,1.85065098705625,2.1194628955166,0.794598312806933,0.613104472886409,NA,1.45202593090012,1.03972077083992,0.457624803682872,0.490414626505863,0.690179812800038,0.65232518603969,0.780158557549575,NA,1.73286795139986,0.80539876597507,1.42980004961471,0.866699927021236,0,1.03798766685167,0.671995990714601,0.65232518603969,0.800569554809702,1.29103519912082,2.07944154167984,1.58902691517397,1.56861591791385,0.88557009101266
CA_Te_JHxJR_PJ42_23,0.820179911386343,0.952544077267529,1.20317216364245,1.11902328592824,1.03972077083992,0.794598312806933,0.770222520473574,1.23214368129263,1.42631571495666,2.07944154167984,1.51332709194629,0.966783385578219,1.60863727175061,1.40087265326562,1.11902328592824,1.51332709194629,1.16315080980568,0.987040513011005,0.752038698388137,1.30625165344635,2.13833305950803,1.73286795139986,1.83178082306482,0.934360255182092,1.23214368129263,NA,1.01670785964228,1.03972077083992,0.559407497992815,0.847089570444596,0.903753913098097,0.693147180559945,0.92676203174145,NA,2.54379816761619,0.671867373350547,0.883256343246636,1.2721650351294,1.03798766685167,0,1.1575038064963,0.538996500732687,0.559407497992815,1.44518587894808,2.77258872223978,1.58902691517397,1.38629436111989,0.711216703867882
CA_Te_JHxJR_PJ42_24,0.568916500910695,0.74907133062823,0.568916500910695,0.692406987974728,0.523248143764548,0.523248143764548,0.480807344033551,0.562796698749609,0.97438160901886,1.85065098705625,2.1783544133448,0.637909372397647,1.07974212467669,0.692509018380143,0.484767623196484,0.637909372397647,0.403732004119921,0.575928401593461,0.897941593205959,1.03972077083992,2.60268968544438,2.60268968544438,1.02567490340641,0.897941593205959,0.292506369009697,NA,0.964373742360244,1.21639532432449,0.772449695648265,0.549306144334055,0.674963358474508,0.671995990714601,0.839050075377767,NA,1.68639895357023,0.507615339864529,1.11399811800149,0.925591444849428,0.671995990714601,1.1575038064963,0,0.528895147073927,0.73162770112801,0.810930216216329,2.13833305950803,2.56420916487632,0.985653549569642,0.405465108108164
CA_Te_JHxJR_PJ42_3,0.653125826723177,0.482540448021794,0.733168534396713,1.0583986641118,0.934360255182092,0.711216703867882,0.514289146336374,0.780158557549575,1.2721650351294,2.26176309847379,1.83178082306482,0.477235160259513,1.02085060684849,1.13260866667094,0.713558177820073,0.820179911386343,0.693147180559945,0.80471895621705,0.794598312806933,1.03798766685167,2.32065461630198,3.23694534817614,1.71399778740844,0.794598312806933,0.780158557549575,NA,1.36501455391049,1.1575038064963,0.633515470146537,0.365251483551857,0.729400525953319,0.65232518603969,0.8754687373539,NA,2.13833305950803,0.517716693523289,0.831963048859085,1.02085060684849,0.65232518603969,0.538996500732687,0.528895147073927,0,0.595775142163689,1.1575038064963,3.17805383034795,2.09985253893996,1.38629436111989,0.711216703867882
CA_Te_JHxJR_PJ42_4,0.635796496000458,0.601391518095174,0.887110924281364,0.653926467406664,1.11729018193999,0.772449695648265,0.442326823465486,0.713558177820073,1.09842001794857,2.50531764704813,1.36668400454325,0.405272837388625,1.29257603238953,1.04179402882084,0.693147180559945,0.987194382838346,1.0583986641118,0.825129953477178,0.859461072637894,1.25255467855276,2.8518912373281,1.87106198431637,1.29257603238953,0.654666659991881,0.713558177820073,NA,0.87459992740463,0.859461072637894,0.82098055206983,0.916290731874155,0.710590810060166,0.672736183299818,0.713558177820073,NA,2.15874405676816,0.574495334954292,0.903667340506763,0.712757537136586,0.800569554809702,0.559407497992815,0.73162770112801,0.595775142163689,0,1.06013176810005,2.09985253893996,1.34707364796661,1.11902328592824,0.583207696009736
CA_Te_JHxJR_PJ42_5,0.712017344551369,1.01143559509572,0.97438160901886,1.06013176810005,1.21639532432449,0.587786664902119,1.23457914640993,0.985653549569642,0.281234428458915,2.54379816761619,2.1783544133448,0.712017344551369,0.568916500910695,0.933671075197031,0.772449695648265,0.536126678087705,1.1575038064963,0.783567766371706,1.34992671694902,1.03972077083992,2.37954613413017,2.19722457733622,0.536126678087705,0.730887508542792,0.597888018560879,NA,1.60622762853264,1.68639895357023,1.31144619638095,1.06013176810005,0.916125415291396,1.1575038064963,0.839050075377767,NA,2.19722457733622,0.730758891178739,0.795544386882952,0.879071429214535,1.29103519912082,1.44518587894808,0.810930216216329,1.1575038064963,1.06013176810005,0,1.98418237968077,2.56420916487632,0.634255662731754,0.810930216216329
CA_Te_JHxJR_PJ42_6,2.30178445231056,3.25512917026157,1.83178082306482,1.32666265070648,1.62750743574204,1.98418237968077,2.56198198970163,1.67397643357167,1.96531221568935,1.38629436111989,1.60863727175061,1.83178082306482,1.96531221568935,1.40087265326562,2.50531764704813,2.52492800362477,2.07944154167984,3.28962560600505,2.13833305950803,3.87120101090789,0.711216703867882,0.88557009101266,1.42631571495666,1.73286795139986,1.67397643357167,NA,2.24048329126439,1.73286795139986,1.94570185911271,2.79299971949991,3.25512917026157,1.47330573810952,2.26176309847379,NA,0.88557009101266,2.75130891503038,NA,1.71399778740844,2.07944154167984,2.77258872223978,2.13833305950803,3.17805383034795,2.09985253893996,1.98418237968077,0,0.800569554809703,1.79175946922805,1.98418237968077
CA_Te_JHxJR_PJ42_7,1.62904826901074,2.17692787885359,1.36668400454325,1.34707364796661,2.8518912373281,2.8518912373281,1.57079207528328,1.6943874308318,2.13987389277673,1.32666265070648,1.15904463976501,1.62904826901074,3.93163336200479,2.04032285893197,1.71479842809193,2.13987389277673,2.28217409573392,1.70059869083108,2.56420916487632,2.28217409573392,0.731627701128009,1.11729018193999,2.32219544957069,1.55260825319784,1.94570185911271,NA,1.6731076236224,1.46559687620821,1.96611285637283,2.52572864430826,1.88924580640181,1.25255467855276,1.81217046648818,NA,0.772449695648265,1.92442205190331,NA,1.29257603238953,1.58902691517397,1.58902691517397,2.56420916487632,2.09985253893996,1.34707364796661,2.56420916487632,0.800569554809703,0,1.25255467855276,1.87106198431637
CA_Te_JHxJR_PJ42_8,1.2721650351294,0.857233897463204,1.71399778740844,0.895879734614027,1.53219725593771,0.839050075377767,2.00236620176621,1.03798766685167,0.733168534396713,2.07944154167984,3.21807518418471,1.13863364250488,1.07800902068844,0.970089737173164,0.800569554809702,0.510024983082504,0.826678573184468,1.21018406432521,0.88557009101266,1.38629436111989,2.54379816761619,2.32065461630198,0.820179911386343,0.839050075377767,0.8754687373539,NA,1.90401105464318,1.85065098705625,1.32666265070648,1.58902691517397,1.55038107802315,0.735706794978741,0.8754687373539,NA,1.36514317127455,0.80539876597507,1.26274596495154,1.20317216364245,1.56861591791385,1.38629436111989,0.985653549569642,1.38629436111989,1.11902328592824,0.634255662731754,1.79175946922805,1.25255467855276,0,0.794598312806933
CA_Te_JHxJR_PJ42_9,0.504377979773124,0.674963358474508,0.712017344551369,0.516516321511064,0.730887508542792,0.405465108108164,0.711331002645383,0.597888018560879,0.925591444849428,1.44518587894808,2.1783544133448,0.834619666643701,1.33105655295759,0.692509018380143,0.516516321511064,0.637909372397647,0.671995990714601,0.515303779777026,0.853489830635125,1.36514317127455,3.29583686600433,1.5910887737659,1.13690053851663,0.897941593205959,0.464356625936356,NA,0.964373742360244,0.587786664902119,0.654666659991881,0.654666659991881,0.541431965849985,0.6719959907146,0.752038698388137,NA,2.60268968544438,0.29789480888246,1.11399811800149,0.925591444849428,0.88557009101266,0.711216703867882,0.405465108108164,0.711216703867882,0.583207696009736,0.810930216216329,1.98418237968077,1.87106198431637,0.794598312806933,0
